time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-11T16:55:40.550Z,32.5838333,-117.3201667,14.44,2.79,ml,41,197,0.1772,0.19,ci,ci40656423,2024-08-04T19:46:03.040Z,"17 km SW of Coronado, CA",earthquake,0.41,0.55,0.152,29,reviewed,ci,ci
2024-07-11T16:24:21.787Z,-0.1146,124.014,101.558,4.6,mb,37,51,3.454,1.02,us,us7000mymb,2024-08-04T19:44:41.040Z,"78 km SW of Modisi, Indonesia",earthquake,6.54,7.325,0.097,32,reviewed,us,us
2024-07-11T16:19:41.689Z,-6.3147,128.4155,332.547,4.4,mb,39,54,2.317,0.72,us,us7000myma,2024-08-04T19:40:09.040Z,"289 km NNE of Lospalos, Timor Leste",earthquake,9.75,8.916,0.111,23,reviewed,us,us
2024-07-11T16:17:21.299Z,48.9094,-128.4544,10,5.2,mww,53,98,1.745,0.99,us,us7000mym7,2024-08-04T19:35:51.513Z,"188 km W of Tofino, Canada",earthquake,6.21,1.861,0.052,36,reviewed,us,us
2024-07-11T15:35:41.801Z,48.932,-128.7769,10,4.2,mb,19,143,1.033,1.12,us,us7000myku,2024-07-22T15:21:30.040Z,"211 km W of Tofino, Canada",earthquake,4.55,1.948,0.186,8,reviewed,us,us
2024-07-11T15:17:35.633Z,48.8019,-128.7385,10,4.5,mb,40,102,0.913,0.97,us,us7000n0bt,2024-07-22T15:09:20.040Z,"210 km WSW of Tofino, Canada",earthquake,8.2,1.916,0.222,6,reviewed,us,us
2024-07-11T15:08:46.834Z,48.7312,-128.7499,10,6.4,mww,95,76,0.843,0.98,us,us7000mykj,2024-08-05T15:18:53.415Z,"213 km WSW of Tofino, Canada",earthquake,5.18,1.816,0.041,58,reviewed,us,us
2024-07-11T13:39:19.320Z,19.391,-155.276,1.86,3.12,ml,33,42,0.004882,0.1,hv,hv74327801,2024-08-04T18:48:47.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.230224815365535,19,reviewed,hv,hv
2024-07-11T12:30:56.256Z,4.1353,124.2515,372.415,4.3,mb,66,96,3.2,0.74,us,us7000myjz,2024-07-26T10:08:59.040Z,"194 km SW of Sarangani, Philippines",earthquake,8.56,2.911,0.066,66,reviewed,us,us
2024-07-11T12:04:09.229Z,11.5502,-85.9086,190.558,4.6,mb,50,87,0.682,0.8,us,us7000myjw,2024-07-29T11:05:58.681Z,"5 km NNW of Belén, Nicaragua",earthquake,6.31,4.524,0.058,90,reviewed,us,us
2024-07-11T11:46:44.266Z,14.3414,-93.304,42.554,4.3,mb,42,143,1.706,1.22,us,us7000myjt,2024-08-02T06:59:05.040Z,"103 km WSW of Puerto Madero, Mexico",earthquake,7.56,7.205,0.065,66,reviewed,us,us
2024-07-11T11:46:14.610Z,19.3845,-155.275833333333,1.81,2.48,ml,27,45,0.005909,0.1,hv,hv74327596,2024-07-11T17:49:32.720Z,"7 km SW of Volcano, Hawaii",earthquake,0.19,0.14,0.237843751552389,12,reviewed,hv,hv
2024-07-11T11:45:29.830Z,44.3843,-129.7781,10,3.4,ml,28,282,4.177,0.39,us,us7000myjy,2024-08-06T12:52:22.040Z,"off the coast of Oregon",earthquake,14.8,2.026,0.059,38,reviewed,us,us
2024-07-11T11:42:51.752Z,55.8333,-158.2514,42.1,2.5,ml,,,,0.51,ak,ak0248vdiv13,2024-08-02T06:46:35.040Z,"52 km S of Chignik, Alaska",earthquake,,2.7,,,automatic,ak,ak
2024-07-11T11:03:35.370Z,-18.4551,-177.8736,551.874,4.3,mb,35,83,3.689,0.7,us,us7000n0br,2024-08-02T09:24:30.040Z,"Fiji region",earthquake,9.66,8.652,0.111,23,reviewed,us,us
2024-07-11T10:45:22.017Z,-6.0596,147.7238,76.843,4.3,mb,27,115,3.37,0.8,us,us7000myjh,2024-08-02T08:37:05.040Z,"56 km NNW of Finschhafen, Papua New Guinea",earthquake,9.33,6.932,0.125,18,reviewed,us,us
2024-07-11T10:11:50.217Z,-7.1041,129.5276,117.973,4.3,mb,33,72,2.592,0.81,us,us7000myja,2024-08-02T08:22:59.040Z,"Kepulauan Babar, Indonesia",earthquake,8.02,6.705,0.147,13,reviewed,us,us
2024-07-11T09:27:34.446Z,12.3205,144.1514,10,5.4,mb,115,39,1.442,0.72,us,us7000myiz,2024-08-05T09:37:36.737Z,"118 km SSW of Merizo Village, Guam",earthquake,9.19,1.776,0.026,496,reviewed,us,us
2024-07-11T09:10:54.284Z,-23.9092,-179.7567,488.672,4.3,mb,33,128,5.015,0.91,us,us7000n0bs,2024-08-06T07:48:54.040Z,"south of the Fiji Islands",earthquake,14.88,12.078,0.107,25,reviewed,us,us
2024-07-11T08:34:21.584Z,-8.9479,124.2237,65.588,4.5,mb,28,126,0.803,0.99,us,us7000myiw,2024-07-25T07:53:58.040Z,"32 km NNW of Pante Makasar, Timor Leste",earthquake,8.42,7.624,0.116,22,reviewed,us,us
2024-07-11T07:24:24.880Z,18.0031666666667,-66.9768333333333,41.18,3.01,md,30,128,0.07183,0.11,pr,pr71455088,2024-07-25T07:51:18.040Z,"5 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.34,0.38,0.133679876230717,13,reviewed,pr,pr
2024-07-11T06:16:08.750Z,50.1356,18.4742,8.513,2.9,ml,17,104,0.855,0.56,us,us7000myih,2024-07-25T05:14:58.040Z,"3 km N of Jejkowice, Poland",earthquake,2.35,6.637,0.085,18,reviewed,us,us
2024-07-11T05:59:33.893Z,-32.2791,-71.8487,21.362,4.3,mwr,35,150,0.761,0.77,us,us7000myif,2024-07-25T07:47:41.040Z,"61 km WNW of La Ligua, Chile",earthquake,5.87,4.911,0.039,64,reviewed,us,us
2024-07-11T05:25:26.930Z,18.2258333333333,-67.4661666666667,3.59,3.22,md,22,290,0.2336,0.25,pr,pr71455083,2024-07-11T05:48:49.630Z,"25 km WSW of Stella, Puerto Rico",earthquake,0.65,0.52,0.047066185801429,9,reviewed,pr,pr
2024-07-11T04:26:49.669Z,39.3615,143.5264,10,4.2,mb,36,143,2.367,0.56,us,us7000myi8,2024-07-27T04:30:02.040Z,"136 km E of Yamada, Japan",earthquake,8.61,1.726,0.146,14,reviewed,us,us
2024-07-11T04:21:46.267Z,51.3924,-178.7983,35,2.9,ml,20,217,0.161,0.4,us,us7000myp7,2024-07-27T04:31:56.040Z,"159 km WSW of Adak, Alaska",earthquake,4.57,1.993,0.085,18,reviewed,us,us
2024-07-11T04:04:32.236Z,-6.7725,130.2325,114.573,4.5,mb,21,104,2.259,0.82,us,us7000myi3,2024-07-27T02:13:42.040Z,"Banda Sea",earthquake,8.46,6.527,0.14,15,reviewed,us,us
2024-07-11T04:00:03.991Z,-10.8821,165.9768,91.065,4.4,mb,33,140,6.107,0.37,us,us7000n0bn,2024-07-25T00:53:15.040Z,"26 km SE of Lata, Solomon Islands",earthquake,11.11,7.783,0.12,20,reviewed,us,us
2024-07-11T03:30:09.467Z,-10.5726,161.8012,97.299,4.1,mb,17,147,2.145,0.8,us,us7000n0bm,2024-07-25T00:44:56.040Z,"18 km SW of Kirakira, Solomon Islands",earthquake,11.56,8.534,0.145,13,reviewed,us,us
2024-07-11T03:24:43.856Z,38.734,30.5589,10,4.3,mb,86,35,0.89,1.11,us,us7000myhx,2024-07-27T01:43:56.040Z,"2 km SSE of Afyonkarahisar, Turkey",earthquake,2.15,1.877,0.102,28,reviewed,us,us
2024-07-11T03:01:18.294Z,36.992,137.4186,10,4.9,mb,102,70,0.772,0.68,us,us7000myhp,2024-07-27T00:56:44.040Z,"9 km NW of Nyūzen, Japan",earthquake,4.23,1.833,0.066,73,reviewed,us,us
2024-07-11T02:55:19.640Z,-8.7333,-74.6016,136.668,4.8,mb,216,78,3.913,0.67,us,us7000myhh,2024-07-27T00:26:53.711Z,"12 km ENE of Honoria, Peru",earthquake,7.89,7.183,0.04,189,reviewed,us,us
2024-07-11T02:34:02.020Z,38.5605,-119.508166666667,4.92,2.66,md,17,113,0.027,0.06,nc,nc75033512,2024-07-27T00:03:04.040Z,"6 km NNW of Walker, CA",earthquake,0.2,0.3,0.231,43,reviewed,nc,nc
2024-07-11T02:23:37.879Z,59.2986,-153.569,99.9,3.2,ml,,,,0.32,ak,ak0248v81uyo,2024-07-26T23:58:25.040Z,"59 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-07-11T02:17:36.390Z,33.8626667,-116.2206667,7.88,2.6,ml,81,54,0.06572,0.15,ci,ci40655919,2024-07-26T23:54:38.040Z,"16 km N of Indio, CA",earthquake,0.11,0.39,0.18,25,reviewed,ci,ci
2024-07-11T02:13:17.720Z,6.0898,123.1548,627.865,7.1,mww,401,17,2.598,0.83,us,us7000myfa,2024-07-26T23:19:49.783Z,"105 km WSW of Sangay, Philippines",earthquake,6.39,2.824,0.055,32,reviewed,us,us
2024-07-11T02:11:05.684Z,61.5577,-141.0338,0,2.8,ml,,,,0.61,ak,ak0248v7z7u0,2024-07-26T03:25:27.040Z,"101 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-11T00:59:43.927Z,29.3057,142.258,10,4.5,mb,90,98,2.203,0.39,us,us7000myf5,2024-08-07T01:59:38.040Z,"Izu Islands, Japan region",earthquake,8.74,1.829,0.064,71,reviewed,us,us
2024-07-11T00:49:16.634Z,41.6325,82.4601,10,4.3,mb,27,95,2.477,0.39,us,us7000myf4,2024-08-07T01:34:01.040Z,"40 km WSW of Kuqa, China",earthquake,6.69,1.93,0.201,7,reviewed,us,us
2024-07-11T00:40:28.246Z,-31.835,-178.3008,35,4.1,mb,9,171,2.585,0.06,us,us7000n0bh,2024-08-06T22:48:26.040Z,"Kermadec Islands region",earthquake,15.48,1.95,0.197,7,reviewed,us,us
2024-07-11T00:30:19.827Z,40.3026,-127.6285,10,3,ml,41,266,2.789,0.73,us,us7000myf3,2024-08-06T22:13:18.040Z,"287 km W of Ferndale, California",earthquake,4.68,2.022,0.043,72,reviewed,us,us
2024-07-11T00:21:47.330Z,-23.7515,-66.781,207.181,4.4,mb,20,88,1.511,0.61,us,us7000myf2,2024-08-06T22:07:48.040Z,"69 km NW of San Antonio de los Cobres, Argentina",earthquake,12.87,11.231,0.17,10,reviewed,us,us
2024-07-10T23:52:00.671Z,-60.3266,-26.602,10,5,mb,82,44,8.077,0.5,us,us7000myf0,2024-08-06T05:42:32.040Z,"South Sandwich Islands region",earthquake,11.14,1.641,0.072,62,reviewed,us,us
2024-07-10T22:42:48.227Z,-21.9287,-68.6317,138.123,4,mb,14,92,0.577,0.48,us,us7000myev,2024-08-06T05:04:43.040Z,"65 km NNE of Calama, Chile",earthquake,5.94,7.118,0.299,3,reviewed,us,us
2024-07-10T22:12:53.671Z,52.5215,-162.643,10,3.5,mb,21,210,2.226,0.71,us,us7000myeq,2024-08-06T05:02:30.040Z,"264 km S of False Pass, Alaska",earthquake,8.42,2.011,0.175,8,reviewed,us,us
2024-07-10T21:20:15.507Z,63.4948,-151.3427,14.6,2.7,ml,,,,0.77,ak,ak0248tvt21a,2024-08-06T04:55:47.040Z,"19 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T21:00:55.722Z,-5.3642,101.1133,10,4.9,mww,144,44,2.089,0.45,us,us7000myeg,2024-08-06T04:48:16.040Z,"215 km SW of Bengkulu, Indonesia",earthquake,8,1.788,0.093,11,reviewed,us,us
2024-07-10T20:32:39.200Z,61.56,-141.036,0,2.5,ml,,,,0.38,ak,ak0248tva8u9,2024-07-22T19:13:43.040Z,"101 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-10T20:24:22.955Z,-6.3739,128.4503,294.335,4.2,mb,17,130,5.109,0.5,us,us7000n0ba,2024-07-22T15:49:34.040Z,"286 km NE of Lospalos, Timor Leste",earthquake,8.57,21.318,0.215,6,reviewed,us,us
2024-07-10T20:02:13.921Z,-46.9658,-10.5808,10,5,mb,29,104,25.049,0.7,us,us7000n0b9,2024-07-22T00:02:50.040Z,"southern Mid-Atlantic Ridge",earthquake,15.26,1.896,0.111,26,reviewed,us,us
2024-07-10T19:54:40.217Z,24.1654,121.7364,28.866,4.1,mwr,73,64,0.13,0.74,us,us7000mydz,2024-07-21T23:29:28.040Z,"24 km NNE of Hualien City, Taiwan",earthquake,2.76,4.709,0.065,23,reviewed,us,us
2024-07-10T19:49:26.988Z,29.7368,86.7891,14.586,4.1,mb,40,97,2.341,1.05,us,us7000mydx,2024-07-21T23:15:49.040Z,"158 km ENE of Saga, China",earthquake,10.49,5.033,0.104,25,reviewed,us,us
2024-07-10T19:48:57.513Z,-46.8982,-10.6457,10,5.1,mb,46,74,25.121,0.73,us,us7000mydy,2024-07-21T23:08:58.040Z,"southern Mid-Atlantic Ridge",earthquake,12.58,1.839,0.09,40,reviewed,us,us
2024-07-10T19:31:13.130Z,19.0425,-66.4743333333333,43.66,2.83,md,10,281,0.5648,0.21,pr,pr71455053,2024-07-10T19:53:52.810Z,"64 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.32,3.6,0.0649269877885448,8,reviewed,pr,pr
2024-07-10T18:47:39.666Z,30.7475,139.6713,14.085,4.4,mb,61,81,2.364,0.9,us,us7000n0b8,2024-07-21T21:11:51.040Z,"Izu Islands, Japan region",earthquake,5.64,3.306,0.088,37,reviewed,us,us
2024-07-10T18:47:25.708Z,43.2071,-127.357,10,2.7,ml,24,304,2.446,0.58,us,us7000mydb,2024-07-16T15:20:20.040Z,"238 km W of Langlois, Oregon",earthquake,13.97,2.028,0.053,46,reviewed,us,us
2024-07-10T18:11:05.158Z,51.0798,89.4461,10,4.3,mb,27,63,4.03,0.92,us,us7000n0b6,2024-07-21T19:34:44.040Z,"53 km W of Teeli, Russia",earthquake,3.95,1.939,0.217,6,reviewed,us,us
2024-07-10T17:46:10.910Z,36.4683333333333,-120.474,13.38,2.46,md,80,52,0.1586,0.2,nc,nc75033297,2024-07-16T15:14:21.040Z,"15 km W of Cantua Creek, CA",earthquake,0.3,0.39,0.183,73,reviewed,nc,nc
2024-07-10T17:41:43.191Z,16.5664,-94.626,91.92,4.3,mb,106,86,0.577,0.75,us,us7000myc1,2024-08-04T14:33:03.040Z,"1 km WNW of Niltepec, Mexico",earthquake,5.09,6.533,0.063,70,reviewed,us,us
2024-07-10T17:18:43.321Z,-5.3352,101.0468,10,4.4,mb,29,208,2.134,0.56,us,us7000mybu,2024-07-21T18:17:10.040Z,"217 km SW of Bengkulu, Indonesia",earthquake,7.27,1.928,0.13,17,reviewed,us,us
2024-07-10T17:10:48.936Z,62.64,-152.7813,0.1,2.6,ml,,,,0.78,ak,ak0248ttd919,2024-07-21T18:11:48.040Z,"91 km ESE of Nikolai, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T16:47:06.489Z,-7.1193,128.7777,10,4.3,mb,18,77,5.174,0.73,us,us7000n0b5,2024-07-24T23:20:30.040Z,"250 km NE of Lospalos, Timor Leste",earthquake,9.48,1.929,0.237,5,reviewed,us,us
2024-07-10T15:57:22.989Z,68.1543,-158.4368,0,2.7,ml,,,,0.59,ak,ak0248tsgehb,2024-07-26T03:12:49.040Z,"121 km NNW of Ambler, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-10T15:39:35.624Z,-22.8047,-66.2135,255.842,4.5,mb,44,59,1.818,1.09,us,us7000mya4,2024-07-26T02:54:07.040Z,"53 km W of Abra Pampa, Argentina",earthquake,9.03,9.438,0.145,14,reviewed,us,us
2024-07-10T15:32:42.674Z,-5.4067,101.0211,9,5.4,mww,142,32,2.19,0.72,us,us7000mya1,2024-07-26T02:14:33.713Z,"224 km SW of Bengkulu, Indonesia",earthquake,6.54,1.763,0.06,27,reviewed,us,us
2024-07-10T15:16:18.833Z,48.7417,155.0775,52.338,4.2,mb,33,131,4.676,0.5,us,us7000my9w,2024-07-26T01:32:32.040Z,"227 km SSW of Severo-Kuril’sk, Russia",earthquake,8.62,6.886,0.118,20,reviewed,us,us
2024-07-10T15:00:59.408Z,36.48,140.6386,58.775,4.4,mb,29,134,1.958,0.57,us,us7000n0b4,2024-07-24T23:12:35.040Z,"6 km ENE of Funaishikawa, Japan",earthquake,8,8.227,0.169,10,reviewed,us,us
2024-07-10T14:57:51.761Z,-18.0459,-177.7153,599.342,4.1,mb,30,126,3.906,0.61,us,us7000n0b7,2024-08-07T05:56:59.040Z,"Fiji region",earthquake,15.44,9.489,0.109,23,reviewed,us,us
2024-07-10T14:50:49.800Z,-18.0042,-177.841,595.199,4.1,mb,40,84,4.011,0.4,us,us7000n0b3,2024-08-07T05:54:11.040Z,"Fiji region",earthquake,15.93,9.96,0.094,31,reviewed,us,us
2024-07-10T13:34:42.463Z,40.7135,84.2735,10,4.4,mb,43,73,3.86,0.43,us,us7000my9j,2024-07-31T09:30:20.040Z,"158 km SE of Kuqa, China",earthquake,9.52,1.915,0.098,30,reviewed,us,us
2024-07-10T12:47:20.505Z,-32.0955,-178.0796,10,4.4,mb,13,177,2.828,0.59,us,us7000n0az,2024-07-25T07:30:55.040Z,"south of the Kermadec Islands",earthquake,10.31,1.714,0.179,9,reviewed,us,us
2024-07-10T12:22:22.511Z,-14.2536,-74.3646,82.458,4.4,mb,23,132,3.301,0.6,us,us7000my9d,2024-07-25T07:27:21.040Z,"34 km S of Sacsamarca, Peru",earthquake,11.27,8.657,0.169,10,reviewed,us,us
2024-07-10T12:04:37.900Z,36.4755,-120.474833333333,12.35,2.51,md,94,31,0.165,0.23,nc,nc75033147,2024-07-25T07:25:42.040Z,"15 km W of Cantua Creek, CA",earthquake,0.23,0.58,0.154,87,reviewed,nc,nc
2024-07-10T12:00:16.137Z,18.3186,120.3646,32.981,4.8,mb,82,106,4.526,0.78,us,us7000my99,2024-07-25T07:25:13.403Z,"26 km W of Pasuquin, Philippines",earthquake,9.18,5.738,0.073,58,reviewed,us,us
2024-07-10T11:58:43.990Z,-20.7717,-178.4706,561.658,4.2,mb,16,97,3.078,0.36,us,us7000n0ax,2024-07-25T07:21:39.040Z,"Fiji region",earthquake,19.32,14.211,0.147,13,reviewed,us,us
2024-07-10T11:54:26.734Z,25.4587,125.2638,10,4.3,mb,23,158,1.424,1.04,us,us7000n0ay,2024-07-25T07:19:14.040Z,"72 km N of Hirara, Japan",earthquake,6.58,1.943,0.188,8,reviewed,us,us
2024-07-10T10:09:46.456Z,-18.6392,-69.0673,137.285,4.1,mb,30,70,1.031,0.85,us,us7000my8z,2024-07-25T07:15:31.040Z,"83 km NNE of Camiña, Chile",earthquake,6.45,6.316,0.114,21,reviewed,us,us
2024-07-10T09:54:32.830Z,38.2274,38.1114,10,4.3,mwr,28,106,0.601,0.85,us,us7000my8x,2024-07-25T07:13:52.040Z,"13 km WSW of Yeşilyurt, Turkey",earthquake,1.75,1.916,0.066,22,reviewed,us,us
2024-07-10T09:53:36.292Z,3.7915,-78.5829,10,4.7,mb,99,121,2.496,0.62,us,us7000my8v,2024-07-25T07:09:24.040Z,"142 km N of Mosquera, Colombia",earthquake,9.01,1.883,0.057,94,reviewed,us,us
2024-07-10T09:00:12.593Z,58.8753,-150.1418,0.5,4.1,ml,,,,0.62,ak,ak0248tojk37,2024-07-25T07:03:06.658Z,"101 km SE of Halibut Cove, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-07-10T08:59:12.704Z,-18.6486,-174.8599,159.746,4.2,mb,17,149,2.529,0.92,us,us7000n0au,2024-08-06T08:16:08.040Z,"92 km W of Neiafu, Tonga",earthquake,15.18,16.326,0.175,12,reviewed,us,us
2024-07-10T08:56:31.949Z,-30.7644,-177.9904,29.486,4.5,mb,23,135,1.498,1.19,us,us7000n0at,2024-08-06T07:35:18.040Z,"Kermadec Islands, New Zealand",earthquake,11.19,5.465,0.163,12,reviewed,us,us
2024-07-10T08:52:41.628Z,37.1566,71.3917,110.862,4.2,mb,43,68,2.339,1,us,us7000my8q,2024-07-29T06:46:08.040Z,"39 km SSW of Khorugh, Tajikistan",earthquake,7.15,8.431,0.146,13,reviewed,us,us
2024-07-10T08:39:18.062Z,37.0254,142.4528,16.303,4.5,mwr,75,119,3.441,0.8,us,us7000my8n,2024-08-04T07:41:00.040Z,"132 km ESE of Tomioka, Japan",earthquake,7.45,4.105,0.073,18,reviewed,us,us
2024-07-10T08:07:39.270Z,31.4923333,-115.6146667,8.42,2.98,ml,9,77,0.1763,0.16,ci,ci40654615,2024-07-10T13:59:55.786Z,"92 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.32,1.73,0.129,44,reviewed,ci,ci
2024-07-10T06:32:32.124Z,-55.8286,-27.0981,36.123,4.3,mb,16,175,5.615,0.68,us,us7000n0aw,2024-08-06T10:27:14.040Z,"South Sandwich Islands region",earthquake,10.85,9.967,0.168,14,reviewed,us,us
2024-07-10T06:30:33.171Z,-18.5296,-178.1243,464.12,4.2,mb,22,88,3.718,0.48,us,us7000n0as,2024-08-06T08:03:45.040Z,"275 km E of Levuka, Fiji",earthquake,15.86,9.862,0.166,11,reviewed,us,us
2024-07-10T06:26:21.160Z,34.7663333333333,-121.481,2.61,3.15,ml,29,264,0.6939,0.28,nc,nc75033072,2024-07-13T18:19:14.856Z,"82 km WSW of Avila Beach, CA",earthquake,1.35,2.61,0.11,18,reviewed,nc,nc
2024-07-10T06:21:51.787Z,-18.8419,-69.7761,127.31,4.1,mb,23,117,0.712,1.25,us,us7000my88,2024-08-06T06:58:54.040Z,"55 km NE of Cuya, Chile",earthquake,6.35,9.461,0.234,6,reviewed,us,us
2024-07-10T06:11:40.660Z,31.4756667,-115.602,5.18,3.22,ml,12,119,0.1768,0.19,ci,ci40654559,2024-07-10T14:13:17.869Z,"93 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.39,3.09,0.18,155,reviewed,ci,ci
2024-07-10T05:21:08.417Z,-18.3746,-177.7531,597.378,4.2,mb,24,146,3.673,0.66,us,us7000n0ap,2024-08-06T06:52:46.040Z,"Fiji region",earthquake,12.77,13.019,0.121,19,reviewed,us,us
2024-07-10T04:55:41.773Z,-53.301,25.361,4,6.6,mww,106,23,18.343,0.72,us,us7000my76,2024-07-21T23:31:15.189Z,"south of Africa",earthquake,10.1,1.746,0.05,38,reviewed,us,us
2024-07-10T04:41:51.880Z,40.2141666666667,-125.168833333333,2.42,2.7,md,11,339,0.6367,0.1,nc,nc75033027,2024-07-12T21:27:47.091Z,"76 km W of Petrolia, CA",earthquake,2.58,1.15,0.152,16,reviewed,nc,nc
2024-07-10T04:28:50.402Z,63.6507,-145.9271,17.7,2.6,ml,,,,0.89,ak,ak0248tlqh2l,2024-07-15T00:32:59.040Z,"36 km SSW of Fort Greely, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T04:16:00.613Z,63.4596,-151.2927,10.9,2.5,ml,,,,0.91,ak,ak0248tlnsql,2024-07-15T00:11:50.040Z,"23 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-10T03:57:09.032Z,44.3598,-116.1086,10,2.5,ml,27,45,0.349,0.78,us,us7000my6v,2024-07-12T03:26:13.040Z,"6 km NNW of Smiths Ferry, Idaho",earthquake,1.89,2.011,0.049,54,reviewed,us,us
2024-07-10T03:40:29.401Z,-17.078,-174.2669,84.973,4.6,mb,59,76,3.958,0.68,us,us7000my6s,2024-07-21T22:41:08.040Z,"134 km SSW of Hihifo, Tonga",earthquake,10.2,5.39,0.041,182,reviewed,us,us
2024-07-10T03:10:19.146Z,-5.5159,147.1295,184.02,4.5,mb,23,142,3.864,0.72,us,us7000n0al,2024-07-21T22:31:06.040Z,"134 km N of Lae, Papua New Guinea",earthquake,11.99,8.543,0.14,15,reviewed,us,us
2024-07-10T02:09:59.858Z,60.6017,-147.5151,19.4,2.8,ml,,,,0.32,ak,ak0248tkfk35,2024-07-12T02:28:40.040Z,"54 km WSW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T01:44:51.875Z,19.4016,77.2552,10,4.4,mb,49,105,11.131,0.7,us,us7000my69,2024-07-21T22:14:45.378Z,"13 km NE of Basmat, India",earthquake,11.14,1.345,0.102,28,reviewed,us,us
2024-07-10T01:38:20.274Z,-6.4778,146.714,46.717,4.1,mb,21,147,2.941,0.82,us,us7000n0ai,2024-07-21T22:06:38.040Z,"41 km NW of Lae, Papua New Guinea",earthquake,6.03,8.012,0.14,14,reviewed,us,us
2024-07-10T01:37:36.950Z,-12.4698,166.9785,200.111,4.1,mb,22,118,21.274,0.34,us,us7000n0ak,2024-07-21T21:28:39.040Z,"167 km NNW of Sola, Vanuatu",earthquake,15.52,6.078,0.127,17,reviewed,us,us
2024-07-10T01:26:21.903Z,-13.1628,-111.3925,10,4.8,mb,50,104,14.025,0.75,us,us7000my66,2024-07-21T20:47:14.040Z,"central East Pacific Rise",earthquake,14.51,1.835,0.048,135,reviewed,us,us
2024-07-10T01:19:37.252Z,-13.4638,-111.4886,10,4.7,mb,19,91,13.742,0.45,us,us7000n0ar,2024-07-21T20:35:00.040Z,"central East Pacific Rise",earthquake,6.32,1.875,0.153,13,reviewed,us,us
2024-07-10T00:46:41.740Z,36.6273333333333,-121.109833333333,-0.67,2.7,mh,9,102,0.07466,0.23,nc,nc75032957,2024-07-12T20:25:30.053Z,"11 km NNE of Pinnacles, CA",earthquake,0.77,2.1,,0,reviewed,nc,nc
2024-07-10T00:43:07.273Z,62.4222,-151.3877,0,2.5,ml,,,,0.79,ak,ak0248tjfv7d,2024-07-26T01:18:57.040Z,"33 km WSW of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T00:42:48.770Z,17.6321,-68.9191,61,4.04,md,10,234,1.0327,0.1,pr,pr2024192000,2024-07-26T01:23:30.040Z,"88 km S of La Romana, Dominican Republic",earthquake,1.64,3.89,0.08,6,reviewed,pr,pr
2024-07-10T00:35:30.492Z,53.7872,-164.101,35,3.6,mb,59,202,0.796,1.02,us,us7000my5y,2024-07-26T01:13:54.040Z,"116 km ESE of Akutan, Alaska",earthquake,4.88,1.951,0.15,12,reviewed,us,us
2024-07-09T22:56:29.710Z,19.3911666666667,-155.245,1.27,2.75,ml,20,63,0.008194,0.1,hv,hv74325286,2024-07-26T01:26:27.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.25,0.191875066582057,10,reviewed,hv,hv
2024-07-09T22:20:45.830Z,76.7414,7.5307,10,5,mb,199,48,2.377,0.79,us,us7000my5g,2024-07-26T01:06:47.040Z,"256 km SW of Longyearbyen, Svalbard and Jan Mayen",earthquake,7.27,1.885,0.042,177,reviewed,us,us
2024-07-09T21:41:04.742Z,38.2481,38.1166,5.196,4.1,mwr,65,40,0.593,0.89,us,us7000my58,2024-07-25T23:52:48.040Z,"12 km WSW of Yeşilyurt, Turkey",earthquake,3.4,2.126,0.059,28,reviewed,us,us
2024-07-09T21:39:07.798Z,20.0945,145.5974,10,4.3,mb,17,149,4.83,0.65,us,us7000mzub,2024-07-18T01:07:55.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.28,1.933,0.168,10,reviewed,us,us
2024-07-09T21:10:45.300Z,18.0851666666667,-66.6508333333333,20.18,2.5,md,20,87,0.05979,0.09,pr,pr71454933,2024-07-09T21:26:46.520Z,"6 km NE of Tallaboa Alta, Puerto Rico",earthquake,0.25,0.35,0.150209178785474,10,reviewed,pr,pr
2024-07-09T21:02:31.047Z,-57.6357,-25.3544,45.956,4.5,mb,16,171,7.094,0.9,us,us7000mzua,2024-07-18T01:37:26.040Z,"South Sandwich Islands region",earthquake,13.92,9.618,0.145,14,reviewed,us,us
